注意事项,#genre#
CCTV-14, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227379/index.m3u8
CCTV-15, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227933/index.m3u8
CCTV-16, http://113.234.120.63:777/hls/16/index.m3u8
CCTV-17, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227577/index.m3u8
CETV-1, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227339/index.m3u8
CGTN, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227391/index.m3u8
中国交通, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227499/index.m3u8
卫视频道,#genre#
CETV-2, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227940/index.m3u8
CETV-4, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227337/index.m3u8
四川卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227417/index.m3u8
康巴卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227629/index.m3u8
湖南卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227369/index.m3u8
浙江卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227351/index.m3u8
江苏卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227421/index.m3u8
东方卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227401/index.m3u8
北京卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227397/index.m3u8
辽宁卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227345/index.m3u8
深圳卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227419/index.m3u8
天津卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227343/index.m3u8
山东卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227365/index.m3u8
山东教育, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227945/index.m3u8
广东卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227361/index.m3u8
湖北卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227367/index.m3u8
黑龙江卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/32212 27347/index.m3u8
安徽卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227363/index.m3u8
重庆卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227359/index.m3u8
贵州卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227357/index.m3u8
江西卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227355/index.m3u8
河北卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227399/index.m3u8
东南卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227353/index.m3u8
河南卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227923/index.m3u8
广西卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227939/index.m3u8
吉林卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227935/index.m3u8
甘肃卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227937/index.m3u8
云南卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227133/index.m3u8
厦门卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227938/index.m3u8
三沙卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227943/index.m3u8
山西卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227183/index.m3u8
陕西卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227127/index.m3u8
青海卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227123/index.m3u8
宁夏卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227119/index.m3u8
新疆卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227117/index.m3u8
内蒙古卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227181/index.m3u8
海南卫视, http://sc.rrs.169ol.com:80/PLTV/88888888/224/3221227917/index.m3u8
西藏卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227131/index.m3u8
安多卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227121/index.m3u8
兵团卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227934/index.m3u8
延边卫视, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227961/index.m3u8
重庆频道,#genre#
汽摩频道, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227968/index.m3u8
上海频道,#genre#
欢笑剧场4K, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227970/index.m3u8
纪实人文, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227349/index.m3u8
湖南频道,#genre#
金鹰纪实, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227371/index.m3u8
金鹰卡通, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227149/index.m3u8
北京频道,#genre#
卡酷动画, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227189/index.m3u8
江苏频道,#genre#
财富天下, http://sc.rrs.169ol.com:80/PLTV/88888888/224/3221227921/index.m3u8
四川频道,#genre#
四川经济, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227415/index.m3u8
四川文化旅游, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227413/index.m3u8
四川新闻, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227411/index.m3u8
四川影视文艺, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227409/index.m3u8
四川高清, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227405/index.m3u8
四川科教, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227936/index.m3u8
四川乡村, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227403/index.m3u8
峨眉电影, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227942/index.m3u8
麻辣体育, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227811/index.m3u8
成都新闻综合, http://119.4.91.10:80/PLTV/88888888/224/3221227495/1.m3u8
成都经济资讯, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227949/index.m3u8
成都都市生活, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227950/index.m3u8
成都影视文艺, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227951/index.m3u8
成都公共, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227587/index.m3u8
成都少儿, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227953/index.m3u8
攀枝花新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227527/index.m3u8
泸州新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227529/index.m3u8
眉山综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227539/index.m3u8
广安新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227543/index.m3u8
德阳文旅科教, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227555/index.m3u8
巴中综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227557/index.m3u8
南充综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227805/index.m3u8
内江综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227932/index.m3u8
遂宁综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227533/index.m3u8
乐山新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227537/index.m3u8
达州新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227581/index.m3u8
绵阳新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227521/index.m3u8
宜宾新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227541/index.m3u8
广元新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227531/index.m3u8
雅安新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227559/index.m3u8
资阳新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227547/index.m3u8
自贡综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227930/index.m3u8
甘孜综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227549/index.m3u8
阿坝新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227561/index.m3u8
凉山新闻综合, http://sc.rrs.169ol.com/PLTV/88888888/224/3221227551/index.m3u8
央视台,#genre#
CGTN, https://0472.org/hls/cgtn.m3u8
CGTN纪录, https://0472.org/hls/cgtnd.m3u8
CGTN俄语, https://0472.org/hls/cgtne.m3u8
CGTN法语, https://0472.org/hls/cgtnf.m3u8
CGTN西语, https://0472.org/hls/cgtnx.m3u8
CGTN阿语, https://0472.org/hls/cgtna.m3u8
测试视频 7.1.4 12声道, https://mos-vod-drcn.dbankcdn.cn/P_VT/video_injection/3282D63676C3EAC291CFD5D891CB5D3A8C52A5B9AA8EBEF72D0BEF0A34EAEFC0134D9B0/v3/M2040549141360156160/chunjianghuayueyevivid.mp4
CCTV-4 中文国际, https://piccpndks.v.kcdnvip.com/audio/cctv4_2/index.m3u8?playHost=piccpndks.v.kcdnvip.com
CCTV-4K 高清, https://www.nettvpro.xyz/player/videojs.php?url=https://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV-9 纪录, https://www.nettvpro.xyz/player/videojs.php?url=http://123.184.28.3/hlslive-tx-cdn.ysp.cctv.cn/012/2024078603.m3u8
兵器科技, http://111.61.236.247:9081/hls/61/index.m3u8
风云足球, http://111.61.236.247:9081/hls/58/index.m3u8
世界地理, http://111.61.236.247:9081/hls/62/index.m3u8
怀旧剧场, http://111.61.236.247:9081/hls/67/index.m3u8
女性时尚, http://111.61.236.247:9081/hls/59/index.m3u8
直播中国, https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
CCTV-5 体育赛事, https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=td
CCTV-5, https://ldcctvwbcdtxy.liveplay.myqcloud.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100
CCTV3, http://[2409:8087:1a01:df::4041]:80/TVOD/88888888/224/3221225799/main.m3u8
CCTV8, http://[2409:8087:1a01:df::4051]:80/TVOD/88888888/224/3221225795/main.m3u8
CCTV15, http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV17, http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225708/main.m3u8
CCTV-9, https://www.nettvpro.xyz/player/videojs.php?url=http://117.161.12.116/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV-4, https://www.nettvpro.xyz/player/videojs.php?url=http://117.161.12.116/live/program/live/cctv4hd8m/8000000/mnf.m3u8
CGNT 记录频道, https://livedoc.cgtn.com/1000d/prog_index.m3u8
CCTV-5, https://ldcctvwbcdcnc.v.wscdns.com/ldcctvwbcd/cdrmldcctv5plus_1_720P/playlist.m3u8?wsApp=HLS
CCTV-5, https://ldcctvwbcdtxy.liveplay.myqcloud.com/ldcctvwbcd/cdrmldcctv5plus_1_td.m3u8
风云足球, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4877&tk=2894ccdba8fc
CGNT 记录频道, https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8
CGNT 新闻频道, https://english-livebkali.cgtn.com/live/encgtn_0.m3u8
CCTV2, http://[2409:8087:1a01:df::406f]:80/wh7f454c46tw1241164675_1575082505/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8?icpid=88888888&RTS=1713968070&from=4&hms_devid=692&prioritypopid=4&online=1713968070&vqe=3
CCTV-5, https://ldcctvwbcdks.v.kcdnvip.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100
CCTV1, http://z.b.bkpcp.top/m.php?id=cctv1
CCTV2, http://z.b.bkpcp.top/m.php?id=cctv2
CCTV3, http://z.b.bkpcp.top/m.php?id=cctv3
CCTV4, http://z.b.bkpcp.top/m.php?id=cctv4
CCTV5, http://z.b.bkpcp.top/m.php?id=cctv5
CCTV5+, http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV17, http://z.b.bkpcp.top/m.php?id=cctv17
CCTV-5, https://ldcctvwbcdks.v.kcdnvip.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=td&region=shanghai
cctv4k, https://stream1.freetv.fun/cctv4k-2.ctv
世界地理, http://dassby.qqff.top:99/live/世界地理/index.m3u8
风云足球, http://dassby.qqff.top:99/live/风云足球/index.m3u8
风云音乐, http://dassby.qqff.top:99/live/风云音乐/index.m3u8
风云剧场, http://dassby.qqff.top:99/live/风云剧场/index.m3u8
第一剧场, http://dassby.qqff.top:99/live/第一剧场/index.m3u8
怀旧剧场, http://dassby.qqff.top:99/live/怀旧剧场/index.m3u8
女性时尚, http://dassby.qqff.top:99/live/女性时尚/index.m3u8
央视台球, http://dassby.qqff.top:99/live/央视台球/index.m3u8
高尔夫网球, http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
cctv8k, https://stream1.freetv.fun/cctv8k-3.m3u8
cctv4k, https://stream1.freetv.fun/cctv4k-4.m3u8
cctv4k, http://3501776.xyz:35455/gaoma/cctv4k.m3u8
cctv8k, http://3501776.xyz:35455/gaoma/cctv8k_36m.m3u8
CCTV-6, http://live.sxrtv.com/iptv/cctv6.m3u8
CCTV-10, http://live.sxrtv.com/iptv/cctv10.m3u8
CCTV-15, http://live.sxrtv.com/iptv/cctv15.m3u8
CCTV-16, http://live.sxrtv.com/iptv/cctv16.m3u8
历年春晚,#genre#
春晚1983, https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
春晚1984, https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985, https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986, https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
春晚1987, https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
春晚1988, https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
春晚1989, https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1991, https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
春晚1992, https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993, https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
春晚1994, https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
春晚1995, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
春晚1996, https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
春晚1998, https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
春晚2000, https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
春晚2001, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
春晚2002, https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
春晚2003, https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
春晚2004, https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
春晚2005, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
春晚2006, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
春晚2007, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
春晚2008, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
春晚2009, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
春晚2010, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
春晚2011, https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
春晚2013, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
春晚2014, https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
春晚2015, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
春晚2017, https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
春晚2018, https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2019, https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2020, https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2021, https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022, https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023, https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚2024, https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
1987年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1988年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1989年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
1992年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1998年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
2008年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
2011年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5243597434070590481_hlshd15.m3u8
2017年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5191524564569524830_hlshd15.m3u8
2022年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5224457109297710655_hlshd15.m3u8
2023年春晚, https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
2024年春晚, https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
春晚2025, https://res.cctvnews.cctv.com/video/3005/record/cctv/merge1/133396667284143308839013005/8fbd6180bdef4da19f6155cf6b4652e1-4.m3u8
2025年春晚, https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8
港澳台,#genre#
Pet Club TV, https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
HKS, http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
Beautiful Life TV, https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
TVBS-Asia, http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
澳视澳门, http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
莲花卫视, http://php.jdshipin.com:8880/amlh.php
无线星河, http://php.jdshipin.com:8880/smt.php?id=Xinhe
翡翠台, http://php.jdshipin.com:8880/smt.php?id=jade_twn
明珠台, http://bziyunshao.synology.me:8890/bysid/2
TVBJ2, http://bziyunshao.synology.me:8890/bysid/82
三立新闻, https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
美亚C+, http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
TVBS新闻台, http://61.221.215.25:8800/hls/9/index.m3u8
番薯台, http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
人间卫视, https://stream1.freetv.fun/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8
AMC电影, http://61.221.215.25:8800/hls/43/index.m3u8
八大戏剧HD, http://61.221.215.25:8800/hls/39/index.m3u8
纬来精采台, http://61.221.215.25:8800/hls/48/index.m3u8
龙华电影, https://stream1.freetv.fun/1178a02eb676ee58293691fdc19fed767b2dc61d866c1fee41447a8503ec0253.m3u8
翡翠台, http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台, http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台, http://php.jdshipin.com/TVOD/iptv.php?id=huali2
澳视澳门, http://cdn.132.us.kg/live/asam/stream.m3u8
澳亚卫视, http://cdn.132.us.kg/live/as/stream.m3u8
翡翠台, http://cdn.132.us.kg/live/fct4k/stream.m3u8
TVBJ1, http://cdn3.132.us.kg/live/j1/stream.m3u8
TVBJ2, http://cdn.132.us.kg/live/tvbp/stream.m3u8
美亚电影, http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
HOY, http://cdn.132.us.kg/live/hoy/stream.m3u8
凤凰中文, http://cdn.132.us.kg/live/fhzw/stream.m3u8
凤凰资讯, http://cdn3.132.us.kg/live/fhzx/stream.m3u8
港台电视31, http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
港台电视32, http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
无线新闻, http://php.jdshipin.com:8880/smt.php?id=inews_twn
台视新闻, http://222.128.55.152:9080/live/ts.m3u8
中天新闻, http://222.128.55.152:9080/live/fc.m3u8
三立新闻, https://stream1.freetv.fun/san-li-xin-wen-3.m3u8
寰宇新闻, http://222.128.55.152:9080/live/hy.m3u8
东森新闻, https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
民视新闻台, http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
人间卫视, http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
澳视澳门, https://stream1.freetv.fun/ao-shi-ao-men-4.m3u8
澳亚卫视, https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
翡翠台, http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台, http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
TVBJ1, https://stream1.freetv.fun/fei-cui-tai-bei-mei-ban-1.ctv
TVBJ2, https://stream1.freetv.fun/tvb-j2-2.ctv
明珠台, http://php.jdshipin.com/TVOD/iptv.php?id=mzt
翡翠台, https://stream1.freetv.fun/fei-cui-8.m3u8
TVBPlus, https://stream1.freetv.fun/tvb-plus-9.m3u8
翡翠台, http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
卫视台,#genre#
凤凰资讯, http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰中文, http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
重庆卫视, http://p.ytelc.com/videojs.php?id=https://sjlivecdn9.cbg.cn/202411200910/app_2/_definst_/ls_2.stream/chunklist.m3u8
黑龙江卫视, http://p.ytelc.com/videojs.php?id=https://idclive.hljtv.com:4430/live/hljws_own.m3u8
甘肃卫视, http://p.ytelc.com/videojs.php?id=https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
