注意事项,#genre#
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
新乡综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8

临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂公共频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8

晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
武乡新闻综合1,http://60.220.198.84:81/0.m3u8
武乡新闻综合2,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
吉县电视台,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd

麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
文山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8

七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8

门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
青海综合,http://lmt.scqstv.com/live1/live1.m3u8


武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8


西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys


可克达拉新闻综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out4/index.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
克拉玛依影视剧场,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8


嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8

延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
辉南综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
辉南综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
#EXTM3U x-tvg-url="http://epg.51zmt.top:8000/e.xml,https://epg.112114.xyz/pp.xml"
#EXTINF:-1,斯玛特
#genre#
#EXTINF:-1,香港|翡翠台
https://smart.pendy.dpdns.org/Smart.php?id=jadetwn
#EXTINF:-1,香港|翡翠台 backup
https://smart.pendy.dpdns.org/Smart.php?id=Jadexue
#EXTINF:-1,香港|iNews 新闻台
https://smart.pendy.dpdns.org/Smart.php?id=inewstwn
#EXTINF:-1,香港|J 2
https://smart.pendy.dpdns.org/Smart.php?id=j2twn
#EXTINF:-1,香港|珍珠台
https://smart.pendy.dpdns.org/Smart.php?id=pearltwn
#EXTINF:-1,香港|凤凰香港
https://smart.pendy.dpdns.org/Smart.php?id=hkphoenixtwn
#EXTINF:-1,香港|HOY资讯台
https://smart.pendy.dpdns.org/Smart.php?id=hoycaijingtwn
#EXTINF:-1,香港|RHK 31
https://smart.pendy.dpdns.org/Smart.php?id=rhk31twn
#EXTINF:-1,香港|VIUTV1
https://smart.pendy.dpdns.org/Smart.php?id=viu1twn
#EXTINF:-1,香港|RHK 32
https://smart.pendy.dpdns.org/Smart.php?id=rhk32twn
#EXTINF:-1,香港|凤凰卫视
https://smart.pendy.dpdns.org/Smart.php?id=phoenixtvhd
#EXTINF:-1,香港|凤凰资讯
https://smart.pendy.dpdns.org/Smart.php?id=phoenixinfohd
#EXTINF:-1,香港|Viu6
https://smart.pendy.dpdns.org/Smart.php?id=viusixtwn
#EXTINF:-1,中国|CCTV-1 综合 HD
https://smart.pendy.dpdns.org/Smart.php?id=cctv1
#EXTINF:-1,中国|CCTV-2 财经
https://smart.pendy.dpdns.org/Smart.php?id=cctv2
#EXTINF:-1,中国|CCTV-3 综艺 HD
https://smart.pendy.dpdns.org/Smart.php?id=cctv3
#EXTINF:-1,中国|CCTV-4 中文国际
https://smart.pendy.dpdns.org/Smart.php?id=cctv4
#EXTINF:-1,中国|CCTV4 新闻台
https://smart.pendy.dpdns.org/Smart.php?id=Cctv4
#EXTINF:-1,中国|CCTV-7 军事农业
https://smart.pendy.dpdns.org/Smart.php?id=cctv7
#EXTINF:-1,中国|CCTV-8 电视剧 HD
https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
#EXTINF:-1,中国|CCTV-9 记录 HD
https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
#EXTINF:-1,中国|CCTV-10 科教 HD
https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
#EXTINF:-1,中国|CCTV-11 戏曲
https://smart.pendy.dpdns.org/Smart.php?id=cctv11
#EXTINF:-1,中国|CCTV-12 社会与法
https://smart.pendy.dpdns.org/Smart.php?id=cctv12
#EXTINF:-1,中国|CCTV-13 新闻频道
https://smart.pendy.dpdns.org/Smart.php?id=cctv13
#EXTINF:-1,中国|CCTV-14 少儿
https://smart.pendy.dpdns.org/Smart.php?id=cctv14
#EXTINF:-1,中国|CCTV-6
https://smart.pendy.dpdns.org/Smart.php?id=cctv6
#EXTINF:-1,中国|CCTV-15 音乐
https://smart.pendy.dpdns.org/Smart.php?id=cctv15
#EXTINF:-1,中国|湖南卫视
https://smart.pendy.dpdns.org/Smart.php?id=hunantwn
#EXTINF:-1,中国|浙江卫视
https://smart.pendy.dpdns.org/Smart.php?id=zhejiangtwn
#EXTINF:-1,中国|江苏卫视
https://smart.pendy.dpdns.org/Smart.php?id=jiangsutwn
#EXTINF:-1,中国|深圳卫视
https://smart.pendy.dpdns.org/Smart.php?id=shenzhen
#EXTINF:-1,中国|福建东南卫视
https://smart.pendy.dpdns.org/Smart.php?id=fujian
#EXTINF:-1,中国|广东南方卫视
https://smart.pendy.dpdns.org/Smart.php?id=nanfangtwn
#EXTINF:-1,中国|广东卫视
https://smart.pendy.dpdns.org/Smart.php?id=guangdongweishitwn
#EXTINF:-1,中国|北京卫视
https://smart.pendy.dpdns.org/Smart.php?id=beijing
#EXTINF:-1,中国|珠江台
https://smart.pendy.dpdns.org/Smart.php?id=zhujiang
#EXTINF:-1,中国|广西卫视
https://smart.pendy.dpdns.org/Smart.php?id=guangxi
#EXTINF:-1,中国|湖北卫视
https://smart.pendy.dpdns.org/Smart.php?id=hubei
#EXTINF:-1,中国|四川卫视
https://smart.pendy.dpdns.org/Smart.php?id=sichuantwn
#EXTINF:-1,中国|东方卫视
https://smart.pendy.dpdns.org/Smart.php?id=dongfangweishitwn
#EXTINF:-1,中国|CGTN
https://smart.pendy.dpdns.org/Smart.php?id=CGTN
#EXTINF:-1,中国|CCTV-5 体育频道
https://smart.pendy.dpdns.org/Smart.php?id=cctv5
#EXTINF:-1,中国|CCTV-5+ 体育赛事 HD
https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus
#EXTINF:-1,体育频道|Astro Premier League 1
https://smart.pendy.dpdns.org/Smart.php?id=goassp1
#EXTINF:-1,体育频道|Astro EPL 1 backup
https://smart.pendy.dpdns.org/Smart.php?id=goassp1x
#EXTINF:-1,体育频道|Astro Premier League 2
https://smart.pendy.dpdns.org/Smart.php?id=goassp2
#EXTINF:-1,体育频道|Astro Grandstand
https://smart.pendy.dpdns.org/Smart.php?id=goassp3
#EXTINF:-1,体育频道|Astro Football
https://smart.pendy.dpdns.org/Smart.php?id=goassp4
#EXTINF:-1,体育频道|Astro Sports Plus
https://smart.pendy.dpdns.org/Smart.php?id=gosportsplus
#EXTINF:-1,体育频道|Astro Badminton 1
https://smart.pendy.dpdns.org/Smart.php?id=gobadminton1
#EXTINF:-1,体育频道|Astro Badminton 2
https://smart.pendy.dpdns.org/Smart.php?id=gobadminton2
#EXTINF:-1,体育频道|Astro W-Sports
https://smart.pendy.dpdns.org/Smart.php?id=goassp5
#EXTINF:-1,体育频道|Supersports 1
https://smart.pendy.dpdns.org/Smart.php?id=Assp1
#EXTINF:-1,体育频道|Supersports 2
https://smart.pendy.dpdns.org/Smart.php?id=Assp2
#EXTINF:-1,体育频道|Supersports 3
https://smart.pendy.dpdns.org/Smart.php?id=Assp3
#EXTINF:-1,体育频道|Supersports 4
https://smart.pendy.dpdns.org/Smart.php?id=Assp4
#EXTINF:-1,体育频道|WWE
https://smart.pendy.dpdns.org/Smart.php?id=Wwe
#EXTINF:-1,体育频道|Fight Sports
https://smart.pendy.dpdns.org/Smart.php?id=Fs
#EXTINF:-1,体育频道|NBA TV
https://smart.pendy.dpdns.org/Smart.php?id=Nba
#EXTINF:-1,体育频道|Astro Cricket
https://smart.pendy.dpdns.org/Smart.php?id=Acricket
#EXTINF:-1,体育频道|Astro Golf
https://smart.pendy.dpdns.org/Smart.php?id=Agolf
#EXTINF:-1,体育频道|Tnt Sports 1
https://smart.pendy.dpdns.org/Smart.php?id=6fac0aaead
#EXTINF:-1,体育频道|TNT Sports 2
https://smart.pendy.dpdns.org/Smart.php?id=d9a76a79cc
#EXTINF:-1,体育频道|TNT Sports 3
https://smart.pendy.dpdns.org/Smart.php?id=5fea4d73db
#EXTINF:-1,体育频道|TNT Sports 4
https://smart.pendy.dpdns.org/Smart.php?id=tntsport4
#EXTINF:-1,体育频道|Sony Ten 1
https://smart.pendy.dpdns.org/Smart.php?id=ten1raj
#EXTINF:-1,体育频道|Sony Ten 2
https://smart.pendy.dpdns.org/Smart.php?id=ten2raj
#EXTINF:-1,体育频道|Sony Ten 3
https://smart.pendy.dpdns.org/Smart.php?id=ten3raj
#EXTINF:-1,体育频道|SPOTV 1 HD
https://smart.pendy.dpdns.org/Smart.php?id=gospotv
#EXTINF:-1,体育频道|SPO TV 2
https://smart.pendy.dpdns.org/Smart.php?id=gospotv2
#EXTINF:-1,体育频道|Skysports F1
https://smart.pendy.dpdns.org/Smart.php?id=tiankongf1
#EXTINF:-1,体育频道|Skysports Cricket
https://smart.pendy.dpdns.org/Smart.php?id=tiankongcricket
#EXTINF:-1,体育频道|Skysports EPL
https://smart.pendy.dpdns.org/Smart.php?id=tiankongepl
#EXTINF:-1,体育频道|Skysports Main Event
https://smart.pendy.dpdns.org/Smart.php?id=tiankongmain
#EXTINF:-1,体育频道|Skysports News
https://smart.pendy.dpdns.org/Smart.php?id=tiankongnews
#EXTINF:-1,体育频道|Skysports Mix
https://smart.pendy.dpdns.org/Smart.php?id=tiankongmix
#EXTINF:-1,体育频道|爱尔达体育2台
https://smart.pendy.dpdns.org/Smart.php?id=eltasport2twn
#EXTINF:-1,体育频道|爱尔达体育3台
https://smart.pendy.dpdns.org/Smart.php?id=eltasport3twn
#EXTINF:-1,体育频道|Rugby Pass TV
https://smart.pendy.dpdns.org/Smart.php?id=Rugbypasstv
#EXTINF:-1,体育频道|RTM Sports HD
https://smart.pendy.dpdns.org/Smart.php?id=Rtmsport
#EXTINF:-1,体育频道|Arena
https://smart.pendy.dpdns.org/Smart.php?id=Arena
#EXTINF:-1,体育频道|Arena 2
https://smart.pendy.dpdns.org/Smart.php?id=Arena2
#EXTINF:-1,体育频道|BolaArena 1
https://smart.pendy.dpdns.org/Smart.php?id=Bolaarena1
#EXTINF:-1,体育频道|BolaArena 2
https://smart.pendy.dpdns.org/Smart.php?id=Bolaarena2
#EXTINF:-1,体育频道|Astro Beinsports 1
https://smart.pendy.dpdns.org/Smart.php?id=Astrobein1
#EXTINF:-1,体育频道|Astro Beinsports 2
https://smart.pendy.dpdns.org/Smart.php?id=Astrobein2
#EXTINF:-1,体育频道|Astro Beinsports 3
https://smart.pendy.dpdns.org/Smart.php?id=Astrobein3
#EXTINF:-1,台湾|TVBS News 新闻台
https://smart.pendy.dpdns.org/Smart.php?id=tvbsn
#EXTINF:-1,台湾|TVBS 欢乐台 （备份）
https://smart.pendy.dpdns.org/Smart.php?id=tvbshuanletwn
#EXTINF:-1,台湾|TVBS HD
https://smart.pendy.dpdns.org/Smart.php?id=tvbs
#EXTINF:-1,台湾|中天新闻 HD
https://smart.pendy.dpdns.org/Smart.php?id=ctinews
#EXTINF:-1,台湾|中天娱乐 CTI Entertaiment
https://smart.pendy.dpdns.org/Smart.php?id=ctient
#EXTINF:-1,台湾|中天综合 CTI Metro
https://smart.pendy.dpdns.org/Smart.php?id=ctizhonghe
#EXTINF:-1,台湾|中天亚洲台
https://smart.pendy.dpdns.org/Smart.php?id=ctiasiatwn
#EXTINF:-1,台湾|台视 TTV HD
https://smart.pendy.dpdns.org/Smart.php?id=ttvtaiwan
#EXTINF:-1,台湾|台视新闻台
https://smart.pendy.dpdns.org/Smart.php?id=ttvnewstwn
#EXTINF:-1,台湾|台视综合台
https://smart.pendy.dpdns.org/Smart.php?id=ttvzhonghe
#EXTINF:-1,台湾|中视 HD
https://smart.pendy.dpdns.org/Smart.php?id=zhongshihdtwn
#EXTINF:-1,台湾|中视新闻台
https://smart.pendy.dpdns.org/Smart.php?id=zhongshinewstwn
#EXTINF:-1,台湾|民视 HD
https://smart.pendy.dpdns.org/Smart.php?id=ftvhdtaiwan
#EXTINF:-1,台湾|民视新闻台 FTV News
https://smart.pendy.dpdns.org/Smart.php?id=ftvnewtaiwan
#EXTINF:-1,台湾|民视台湾台
https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwantwn
#EXTINF:-1,台湾|华视 CTS HD
https://smart.pendy.dpdns.org/Smart.php?id=ctshdtwn
#EXTINF:-1,台湾|公视 CTV
https://smart.pendy.dpdns.org/Smart.php?id=ctv18twn
#EXTINF:-1,台湾|八大第一 GTV First
https://smart.pendy.dpdns.org/Smart.php?id=badafirst
#EXTINF:-1,台湾|八大综合 GTV Metro
https://smart.pendy.dpdns.org/Smart.php?id=badazhonghe
#EXTINF:-1,台湾|八大戏剧 GTV Drama
https://smart.pendy.dpdns.org/Smart.php?id=badadrama
#EXTINF:-1,台湾|八大娱乐 GTV Entertainment
https://smart.pendy.dpdns.org/Smart.php?id=badaentertain
#EXTINF:-1,台湾|HBOHD
https://smart.pendy.dpdns.org/Smart.php?id=hbohdtwn
#EXTINF:-1,台湾|HBOHITS
https://smart.pendy.dpdns.org/Smart.php?id=hbohittwn
#EXTINF:-1,台湾|Hollywood Movies
https://smart.pendy.dpdns.org/Smart.php?id=hollywoodmoviestwn
#EXTINF:-1,台湾|三立台湾 Sanli Taiwan
https://smart.pendy.dpdns.org/Smart.php?id=sanlitaiwan
#EXTINF:-1,台湾|三立戏剧台
https://smart.pendy.dpdns.org/Smart.php?id=sanlixijutwn
#EXTINF:-1,台湾|三立综合 Sanli Metro
https://smart.pendy.dpdns.org/Smart.php?id=sanlizhonghe
#EXTINF:-1,台湾|三立都会台
https://smart.pendy.dpdns.org/Smart.php?id=sanlidouhui
#EXTINF:-1,台湾|东森新闻 ETTV News
https://smart.pendy.dpdns.org/Smart.php?id=ettvnews
#EXTINF:-1,台湾|CINEMAX
https://smart.pendy.dpdns.org/Smart.php?id=cinemaxtwn
#EXTINF:-1,台湾|东森综合 ETTV Metro
https://smart.pendy.dpdns.org/Smart.php?id=ettvzhonghe
#EXTINF:-1,台湾|东森戏剧 ETTV Drama
https://smart.pendy.dpdns.org/Smart.php?id=ettvdrama
#EXTINF:-1,台湾|东森超视
https://smart.pendy.dpdns.org/Smart.php?id=ettvsuper
#EXTINF:-1,台湾|东森财经新闻 ETTV Business
https://smart.pendy.dpdns.org/Smart.php?id=ettvcaijingtwn
#EXTINF:-1,台湾|寰宇财经
https://smart.pendy.dpdns.org/Smart.php?id=huanyutaiwantwn
#EXTINF:-1,台湾|寰宇新闻台
https://smart.pendy.dpdns.org/Smart.php?id=huanyuxinwentwn
#EXTINF:-1,台湾|公视2
https://smart.pendy.dpdns.org/Smart.php?id=ctv2twn
#EXTINF:-1,台湾|大爱1台
https://smart.pendy.dpdns.org/Smart.php?id=daaitwn
#EXTINF:-1,台湾|非凡新闻台
https://smart.pendy.dpdns.org/Smart.php?id=feifannewstwn
#EXTINF:-1,台湾|龙华戏剧 Lunghua Drama
https://smart.pendy.dpdns.org/Smart.php?id=lunghuaxijutwn
#EXTINF:-1,台湾|龙华经典台
https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdiantwn
#EXTINF:-1,台湾|龙华偶像
https://smart.pendy.dpdns.org/Smart.php?id=lunghuaidoltwn
#EXTINF:-1,台湾|AXN Taiwan
https://smart.pendy.dpdns.org/Smart.php?id=axntwn
#EXTINF:-1,台湾|靖天国际台
https://smart.pendy.dpdns.org/Smart.php?id=jingtianintltwn
#EXTINF:-1,台湾|年代新闻
https://smart.pendy.dpdns.org/Smart.php?id=niandainewstwn
#EXTINF:-1,台湾|纬来日本台
https://smart.pendy.dpdns.org/Smart.php?id=videolandjapan
#EXTINF:-1,台湾|纬来电影台
https://smart.pendy.dpdns.org/Smart.php?id=videolandmovie
#EXTINF:-1,台湾|纬来体育台
https://smart.pendy.dpdns.org/Smart.php?id=videolandsport
#EXTINF:-1,台湾|纬来综合台
https://smart.pendy.dpdns.org/Smart.php?id=videolandzonghe
#EXTINF:-1,台湾|纬来育乐
https://smart.pendy.dpdns.org/Smart.php?id=videolandyule
#EXTINF:-1,台湾|纬来精彩
https://smart.pendy.dpdns.org/Smart.php?id=videolandspecialtwn
#EXTINF:-1,台湾|好消息 2
https://smart.pendy.dpdns.org/Smart.php?id=good2twn
#EXTINF:-1,台湾|大爱2台
https://smart.pendy.dpdns.org/Smart.php?id=daai2twn
#EXTINF:-1,台湾|亚洲美食
https://smart.pendy.dpdns.org/Smart.php?id=afctwn
#EXTINF:-1,台湾|美食星球
https://smart.pendy.dpdns.org/Smart.php?id=foodplanettwn
#EXTINF:-1,台湾|亚洲旅游 TLC Asia
https://smart.pendy.dpdns.org/Smart.php?id=tlctwn
#EXTINF:-1,台湾|东森电影 ETTV Movie
https://smart.pendy.dpdns.org/Smart.php?id=ettvmovie
#EXTINF:-1,台湾|阿里郎 Arirang
https://smart.pendy.dpdns.org/Smart.php?id=arirangtwn
#EXTINF:-1,台湾|博斯运动 1
https://smart.pendy.dpdns.org/Smart.php?id=bosisport1twn
#EXTINF:-1,台湾|博斯运动 2
https://smart.pendy.dpdns.org/Smart.php?id=bosisport2twn
#EXTINF:-1,台湾|博斯高球2 HD
https://smart.pendy.dpdns.org/Smart.php?id=bosigolf2twn
#EXTINF:-1,台湾|博斯网球 HD
https://smart.pendy.dpdns.org/Smart.php?id=bositennistwn
#EXTINF:-1,台湾|东森洋片 ETTV Western
https://smart.pendy.dpdns.org/Smart.php?id=ettvwestern
#EXTINF:-1,台湾|龙华洋片 Lunghua Western
https://smart.pendy.dpdns.org/Smart.php?id=lunghuawesterntwn
#EXTINF:-1,台湾|博斯无限
https://smart.pendy.dpdns.org/Smart.php?id=bosiunlimitedtwn
#EXTINF:-1,台湾|MTV Live
https://smart.pendy.dpdns.org/Smart.php?id=mtvhdtwn
#EXTINF:-1,台湾|龙详时代
https://smart.pendy.dpdns.org/Smart.php?id=lungxiangtimetwn
#EXTINF:-1,台湾|EYETV 旅游
https://smart.pendy.dpdns.org/Smart.php?id=eyetvtraveltwn
#EXTINF:-1,台湾|靖天卡通台
https://smart.pendy.dpdns.org/Smart.php?id=jingtiancartoontwn
#EXTINF:-1,台湾|EYETV 戏剧
https://smart.pendy.dpdns.org/Smart.php?id=eyetvxijutwn
#EXTINF:-1,台湾|卫视中文台 Star Movies Chinese
https://smart.pendy.dpdns.org/Smart.php?id=weishichinesetwn
#EXTINF:-1,台湾|东森幼幼 Yoyo TV
https://smart.pendy.dpdns.org/Smart.php?id=yoyotwn
#EXTINF:-1,台湾|卫视电影台
https://smart.pendy.dpdns.org/Smart.php?id=weishimovietwn
#EXTINF:-1,台湾|美亚电影
https://smart.pendy.dpdns.org/Smart.php?id=meiyamovietwn
#EXTINF:-1,台湾|爱尔达影剧台
https://smart.pendy.dpdns.org/Smart.php?id=eltayingjutwn
#EXTINF:-1,台湾|爱尔达综合台
https://smart.pendy.dpdns.org/Smart.php?id=eltazonghetwn
#EXTINF:-1,台湾|星卫电影
https://smart.pendy.dpdns.org/Smart.php?id=xingweimovie
#EXTINF:-1,台湾|AFC 亚洲旅游台
https://smart.pendy.dpdns.org/Smart.php?id=asiatraveltwn
#EXTINF:-1,电影频道|Cinemax
https://smart.pendy.dpdns.org/Smart.php?id=Cinemax
#EXTINF:-1,电影频道|Animax
https://smart.pendy.dpdns.org/Smart.php?id=Animax
#EXTINF:-1,电影频道|Movies Now HD
https://smart.pendy.dpdns.org/Smart.php?id=moviesnowraj
#EXTINF:-1,电影频道|Star Movies HD
https://smart.pendy.dpdns.org/Smart.php?id=starmoviesraj
#EXTINF:-1,电影频道|HBO Family
https://smart.pendy.dpdns.org/Smart.php?id=Hbofamily
#EXTINF:-1,电影频道|Hits
https://smart.pendy.dpdns.org/Smart.php?id=Hits
#EXTINF:-1,电影频道|Warner TV
https://smart.pendy.dpdns.org/Smart.php?id=WarnerTV
#EXTINF:-1,电影频道|HBO HD
https://smart.pendy.dpdns.org/Smart.php?id=Hbo
#EXTINF:-1,电影频道|HBO Signature
https://smart.pendy.dpdns.org/Smart.php?id=Hbosignature
#EXTINF:-1,电影频道|HBO Hits
https://smart.pendy.dpdns.org/Smart.php?id=Hbohitshd
#EXTINF:-1,电影频道|SCM
https://smart.pendy.dpdns.org/Smart.php?id=Weishimovie
#EXTINF:-1,电影频道|Dreamworks
https://smart.pendy.dpdns.org/Smart.php?id=Dreamworks
#EXTINF:-1,电影频道|Thrill
https://smart.pendy.dpdns.org/Smart.php?id=Thrill
#EXTINF:-1,电影频道|Hits Movie
https://smart.pendy.dpdns.org/Smart.php?id=Hitsmovie
#EXTINF:-1,电影频道|One
https://smart.pendy.dpdns.org/Smart.php?id=One
